T1		T2		T3		T4		T5		T6		T7		T8	
879.8	Building Area	331.7	Computer	165.8	Building Blocks	132.4	Building Area	166.6	Computer	199	Computer	2522.5	Building Area	198.8	Building Blocks
99.7	Computer	149.5	Computer	530.8	Building Blocks	1111.9	Building Area	199.3	Computer	381.7	Computer	896.1	Building Area	116	Building Blocks
431.3	Computer	83.2	Computer	182.3	Building Blocks	282.1	Building Area	166	Computer	381.4	Building Blocks	165.9	Building Area	199.5	Building Blocks
199.2	Computer	149.4	Building Blocks	348.8	Building Area	315.4	Building Area	83	Computer	298.7	Building Blocks	99.5	Building Blocks	248.7	Building Blocks
132.7	Computer	464.8	Building Blocks	365.1	Building Area	149.4	Computer	166.2	Building Blocks	1128.5	Building Blocks	531	Building Blocks	165.8	Building Blocks
116.1	Computer	99.6	Building Area	116.2	Computer	248.9	Computer	132.7	Building Blocks	564	Building Area	1709.3	Building Area	99.8	Building Area
82.9	Computer	315.5	Building Area	149.4	Computer	465.2	Computer	348.7	Building Blocks	132.8	Computer	82.9	Building Blocks	1427.1	Building Area
115.9	Computer	464.3	Building Area	165.4	Computer	99.4	Computer	663.9	Building Blocks	149.1	Computer	132.7	Building Blocks	282.1	Building Blocks
149.4	Building Blocks	149.8	Computer	199.2	Computer	199.2	Building Blocks	265.7	Building Area	148.9	Computer	99.9	Building Blocks	199.2	Building Blocks
149.2	Building Blocks	481.3	Computer	133	Computer	796.4	Building Blocks	1526.4	Building Area	265.6	Computer	381.2	Building Blocks	115.9	Building Blocks
99.4	Building Blocks	149.3	Computer	166.2	Building Blocks	664	Building Blocks	1775.7	Building Area	448.2	Building Blocks	166.3	Building Area	597.3	Building Area
481.5	Building Blocks	198.8	Building Blocks	381.1	Building Area	99.5	Building Area	713.6	Building Area	165.7	Building Blocks	497.6	Building Area	498.2	Building Area
962.4	Building Blocks	298.8	Computer	1675.9	Building Area	697	Building Area	464.7	Building Area	697	Building Area	381.7	Building Area	298.9	Building Area
149.7	Building Area	663.8	Building Area	614.1	Building Area	1360.6	Building Area	149.1	Building Area	1128.9	Building Area	348.9	Building Area	149.5	Building Blocks
116.1	Building Area	282.1	Building Area	365.2	Building Area	497.8	Building Area	182.6	Building Area	132.9	Computer	83.2	Building Blocks	298.6	Building Blocks
149.6	Building Area	597.1	Building Area	165.9	Computer	1061.8	Building Area	531	Computer	116.3	Computer	398.2	Building Blocks	148.9	Building Blocks
498.1	Building Area	1560.4	Building Area	232.4	Computer	415	Building Area	215.7	Computer	281.9	Computer	116.3	Building Area	199	Building Area
248.7	Building Area	464.8	Computer	182.5	Computer	99.5	Building Area	133.2	Computer	132.5	Computer	149.4	Building Area	663.9	Building Area
697.2	Building Area	531.1	Computer	215.7	Computer	99.5	Building Area	215.7	Building Blocks	431.6	Building Blocks	597.2	Building Area	165.6	Building Blocks
182.9	Building Area	249	Computer	199	Computer	116.4	Computer	198.8	Building Blocks	182.6	Building Area	166	Building Area	315.1	Building Blocks
912.5	Building Area	149.1	Building Blocks	398.5	Building Blocks	82.9	Computer	215.9	Building Blocks	448	Building Area	99.6	Building Area	614.1	Building Blocks
315.1	Computer	83.2	Building Blocks	149.4	Building Blocks	299	Computer	1709	Building Area	1576.4	Building Area	115.9	Computer	116	Building Area
465.2	Computer	630.5	Building Blocks	232	Building Blocks	298.3	Computer	398	Computer	99.6	Computer	182.6	Computer	597.5	Building Area
448	Computer	165.6	Building Area	116.2	Building Area	66.4	Building Blocks	166	Computer	165.9	Computer	398.6	Computer	398.2	Building Area
83.5	Computer	1194.9	Building Area	1476.7	Building Area	182.5	Building Blocks	133.2	Computer	547.2	Computer	647.4	Computer	497.4	Building Area
182.6	Building Area	182.3	Building Area	631	Building Area	132.9	Building Blocks	464.7	Computer	165.9	Building Blocks	231.8	Computer	480.8	Building Area
332	Building Area	514.1	Building Area	1626.3	Building Area	115.7	Building Blocks	132.9	Building Blocks	1344.4	Building Blocks	149.4	Computer	763.4	Building Area
83.5	Building Blocks	3036.9	Building Area	99.9	Computer	149.5	Building Blocks	414.8	Building Blocks	730.4	Building Area	199.2	Computer	332.1	Building Area
116.2	Building Area	149.4	Building Area	149.6	Computer	581.2	Building Blocks	132.7	Computer	99.7	Computer	132.6	Computer	647.3	Building Area
398.6	Building Blocks	215.9	Computer	497.7	Computer	1526.8	Building Area	182.7	Computer	165.7	Building Area	83.3	Building Blocks	248.7	Building Area
348.3	Building Blocks	232.4	Computer	265.2	Computer	265.5	Building Area	166	Computer	763.8	Building Area	1344.1	Building Blocks	249.2	Building Area
348.4	Building Blocks	232.3	Computer	165.9	Building Blocks	199.4	Computer	514.5	Building Area	248.8	Building Area	232.2	Building Area	432.1	Building Area
232.6	Computer	248.9	Computer	149.4	Building Blocks	215.5	Computer	913.3	Building Area	282.1	Building Area	547.4	Building Area	315.5	Building Area
216	Building Area	315.2	Building Blocks	298.7	Building Blocks	149.4	Computer	514.3	Computer	348.3	Building Area	249.4	Building Area	298.6	Building Area
182.1	Building Area	315.6	Building Blocks	2091.4	Building Area	182.8	Computer	514.6	Computer	232.4	Building Area	680.2	Building Area	116.4	Building Area
83	Computer	1361.1	Building Area	265.9	Building Area	232.3	Computer	149.6	Building Blocks	1509.9	Building Area	282	Building Area	282	Building Area
331.8	Computer	896.4	Building Area	182.7	Building Area	265.5	Building Blocks	182.1	Building Blocks	364.9	Building Area	82.7	Building Blocks	1178.1	Building Area
464.7	Computer	116.8	Computer	99.4	Computer	116.2	Building Blocks	431.7	Building Blocks	448.5	Building Area	199	Building Blocks	265.3	Building Area
282.3	Computer	132.8	Computer	83.2	Computer	1045.2	Building Area	99.8	Building Blocks	165.9	Building Area	298.9	Building Area	364.8	Building Blocks
231.9	Building Blocks	116.2	Computer	215.4	Computer	1128.7	Building Area	148.9	Building Area	199.1	Computer	564.2	Building Area	132.9	Building Blocks
514.4	Building Blocks	99.5	Computer	82.9	Computer	83	Computer	780	Building Area	232.5	Computer	747.2	Building Area	165.9	Building Blocks
82.7	Computer	99.5	Computer	198.8	Computer	165.9	Computer	232.3	Building Area	248.9	Computer	995.8	Building Area	149.9	Building Blocks
414.4	Building Blocks	332.1	Computer	199.1	Building Blocks	149.6	Computer	99.3	Computer	166.3	Building Blocks	116.3	Building Area	431.3	Building Area
166.5	Building Area	298.4	Computer	116.2	Building Blocks	431.1	Computer	448.2	Computer	398.2	Building Blocks	199.2	Building Blocks	863.2	Building Area
99.2	Building Area	249.1	Building Blocks	216.1	Building Blocks	165.8	Computer	149.4	Building Blocks	647.5	Building Area	232.2	Building Blocks	165.6	Building Area
597.1	Building Area	182.8	Building Blocks	298.7	Building Area	149.3	Building Blocks	249.1	Building Blocks	829.8	Building Area	531	Building Area	365.3	Building Blocks
99.6	Computer	182.6	Building Blocks	995.6	Building Area	415.2	Building Blocks	132.8	Computer	99.6	Building Blocks	531.5	Building Area	215.9	Building Blocks
132.6	Computer	165.8	Building Blocks	282	Building Area	299.2	Building Area	265.4	Computer	149.3	Building Blocks	863.5	Building Area	896.5	Building Area
365.2	Computer	215.7	Computer	116.3	Computer	564.4	Building Area	1111.5	Building Area	165.8	Building Blocks	199.2	Building Blocks	414.5	Building Blocks
315.5	Computer	2058	Building Area	149.8	Computer	1460.3	Building Area	597.4	Building Area	281.9	Building Blocks	215.7	Building Blocks	348.5	Building Blocks
199.1	Computer	414.5	Building Area	149.4	Computer	116	Building Area	498.1	Building Area	1575.9	Building Area	100	Building Area	1228.2	Building Area
66.4	Building Blocks	132.6	Computer	248.8	Computer	215.7	Computer	381.5	Building Area	298.7	Building Area	248.7	Building Area	564.1	Building Blocks
265.5	Building Blocks	149.4	Computer	265.5	Computer	199.4	Computer	465	Building Area	315.9	Building Blocks	845.8	Building Area	846.4	Building Area
746.2	Computer	498.1	Computer	82.8	Building Blocks	282.4	Computer	398.1	Building Area	199.3	Building Blocks	514.5	Building Area	630.4	Building Blocks
132.7	Computer	365.1	Computer	99.8	Building Blocks	149.4	Computer	414.9	Building Area	580.8	Building Area	331.8	Building Area	1128	Building Area
381.8	Building Area	580.7	Building Blocks	182.4	Building Blocks	182.6	Computer	199.4	Building Area	414.8	Building Area	215.3	Computer	398.1	Building Area
282.1	Building Area	447.8	Building Area	99.7	Building Blocks	132.8	Building Blocks	664	Building Area	382	Building Area	713.7	Computer	199.3	Building Blocks
166.1	Building Blocks	1062.3	Building Area	1360.7	Building Area	447.9	Building Blocks	2223.9	Building Area	248.7	Building Blocks	199.1	Computer	215.5	Building Blocks
348.5	Building Area	613.8	Building Area	116.2	Building Area	166.2	Building Blocks	879.4	Building Area	215.4	Building Blocks	232.1	Building Blocks	646.7	Building Area
199.3	Building Area	199.2	Computer	348.7	Computer	2704.7	Building Area	116.2	Computer	696.6	Building Area	281.7	Building Blocks	1028.7	Building Area
199	Building Area	149.4	Computer	348.7	Computer	2174.5	Building Area	182.7	Computer	398.4	Building Area	1078.2	Building Area	299.2	Building Blocks
481.2	Building Area	332.5	Computer	232.2	Computer	464.6	Building Area	182.3	Computer	182.5	Building Area	464.7	Building Blocks	215.6	Building Area
1709.9	Building Area	215.6	Computer	116.1	Building Blocks	497.6	Building Area	165.8	Building Blocks	282.1	Building Area	1642.8	Building Area	447.8	Building Area
82.8	Building Area	215.8	Computer	763.1	Building Blocks	398.3	Building Area	282	Building Blocks	249.3	Building Blocks	481.3	Building Blocks	681	Building Area
165.7	Building Area	199.4	Building Blocks	182.4	Building Area	298.4	Building Area	282.1	Building Blocks	282.4	Building Blocks	1393.6	Building Area	431	Building Area
331.9	Building Area	99.3	Building Blocks	282.6	Building Area	414.6	Building Area	647.6	Building Area	680.5	Building Area	448.1	Building Blocks	165.6	Building Area
116.7	Computer	431.2	Building Blocks	697.3	Building Area	99.7	Computer	597.4	Building Area	431.3	Building Area	182.1	Building Area	166	Building Area
132.3	Computer	813.4	Building Area	166	Building Area	115.9	Computer	2024.6	Building Area	497.6	Building Area	813.4	Building Area	995.2	Building Area
630.6	Computer	115.8	Building Area	1576.8	Building Area	215.8	Computer	547.4	Building Area	332.3	Building Area	282.3	Building Blocks	481.3	Building Area
232.4	Computer	464.8	Building Area	862.8	Building Area	265.5	Computer	497.6	Building Area	249.1	Building Blocks	99.5	Building Area	547.4	Building Area
564.3	Computer	348.4	Building Area	697	Building Area	165.7	Computer	265.2	Building Area	1211.6	Building Area	1460.4	Building Area	763.3	Building Area
248.9	Building Blocks	498	Building Area	580.8	Building Area	630.7	Building Blocks	547.4	Building Area	481.1	Building Blocks	298.4	Building Area	1460.4	Building Area
199	Building Blocks	514.8	Building Area	232.2	Building Area	531.4	Building Area	365.5	Building Area	99.5	Building Area	895.8	Building Area	879.7	Building Area
165.9	Building Blocks	415.1	Building Area	265.3	Computer	149.1	Building Area	165.9	Building Area	1045.4	Building Area	165.9	Building Area	165.8	Building Area
83.1	Building Blocks	1029.1	Building Area	149.2	Computer	464.6	Building Area	132.8	Computer	398.3	Building Area	730.1	Building Area	563.8	Building Area
82.7	Computer	414.8	Building Area	431.7	Computer	497.8	Building Area	83	Computer	115.9	Building Area	298.7	Building Area	282	Building Area
149.6	Building Blocks	497.8	Building Area	182.7	Computer	929.1	Building Area	365	Computer	132.7	Computer	481.2	Building Area	132.5	Building Area
332.3	Building Blocks	232.6	Building Area	149.3	Building Blocks	580.9	Building Blocks	115.9	Computer	199.5	Computer	82.9	Building Area	132.9	Computer
216	Building Blocks	281.7	Building Area	132.7	Building Blocks	282.2	Building Area	199	Building Blocks	1195.1	Computer	133	Building Area	182.9	White Space
597.4	Building Area	165.9	Computer	381.5	Building Blocks	597.6	Building Area	531	Building Blocks	630.8	Computer	331.9	Building Area	215.3	White Space
149.6	Building Area	215.6	Computer	331.9	Building Area	464.7	Building Area	447.8	Building Area	116	Computer	199.2	Building Area	116.3	Computer
166.2	Building Area	182.1	Computer	248.9	Building Area	929.1	Building Area	149.1	Building Area	448	Building Area	199.3	Building Area	182.4	Computer
99.8	Building Blocks	248.9	Computer	215.3	Building Area	266	Building Area	331.6	Building Area	298.5	Building Area	332	Building Area	963	Computer
381.6	Building Blocks	149.5	Building Blocks	116.2	Building Area	1560.1	Building Area	863.4	Building Area	265.6	Building Area	995.6	Building Area	132.7	Computer
464.4	Building Area	265.7	Building Blocks	448.3	Building Area	99.5	Computer	829.6	Building Area	1261.3	Building Area	597.8	Building Area	996	Computer
480.7	Building Area	381.6	Building Blocks	895.5	Building Area	149.4	Computer	232.2	Building Area	315.5	Building Area	1061.9	Building Area	1609.3	Computer
481.2	Building Area	780	Building Area	315.9	Building Area	464.9	Computer	862.6	Building Area	879.7	Building Area	166	Building Area	348.2	Computer
381.9	Building Area	1161.7	Building Area	397.9	Building Area	166.1	Computer	647.4	Building Blocks	149.7	Building Area	181.9	Building Area	464.4	Computer
282.3	Building Area	797.2	Building Blocks	647.3	Building Area	182.7	Building Blocks	1427.3	Building Area	116.2	Building Area	382.3	Building Area	1012.5	Computer
547.6	Building Area	132.5	Building Blocks	514.3	Building Area	630.2	Building Blocks	182.8	Building Blocks	132.6	Building Area	232.1	Building Area	149.2	White Space
830.1	Building Area	182.4	Building Area	614	Building Area	2489.1	Building Area	182.6	Building Blocks	216	Building Area	199	Computer	464.6	Building Blocks
265.8	Building Area	464.9	Building Area	382.2	Building Area	614.2	Building Area	1443.8	Building Area	249.4	Building Area	133	Computer		
282	Building Area	796.6	Building Area	580.6	Building Area	1327.7	Building Area	149.3	Building Blocks	116.6	Building Area	547.7	Computer		
165.9	Computer	1111.5	Building Area	83.4	Computer	99.5	Computer	83.4	Building Area	232.3	White Space	1227.9	Computer		
132.5	Computer	149.2	Computer	99.9	Computer	99.5	Computer	99.5	Computer	149.4	White Space	165.8	Computer		
199.1	Computer	215.7	Computer	83	Computer	315.7	Computer	99.3	Computer	99.8	Computer	166.4	Building Area		
630.7	Computer	829.9	Computer	249.3	Computer	398	Computer	182.7	Computer	182.2	Computer	132.7	Building Area		
398.3	Computer	149.1	Computer	232.4	Computer	116.2	Computer	232.1	Computer	481.4	Computer	282.4	Building Area		
182.9	Building Blocks	132.7	Building Blocks	116.6	Computer	381.8	Building Blocks	299	Computer	115.8	Computer	381.9	White Space		
249.1	Building Blocks	199.3	Building Blocks	663.5	Building Blocks	531.1	Building Area	132.6	Computer	133	White Space	215.6	White Space		
