T1		T2		T3		T4		T5		T6		T7		T8	
132.5	Building Area	514.4	Building Area	398.2	Building Blocks	115.9	Building Blocks	215.4	Building Blocks	132.9	Building Blocks	265.3	Building Area	149.3	Building Area
199.1	Building Area	614.1	Building Area	133.2	Building Area	149.7	Building Area	398.3	Building Blocks	298.8	Building Blocks	82.7	Building Blocks	116.2	Building Area
298.7	Building Area	365.1	Building Area	481.4	Building Area	215.8	Building Area	82.9	Building Area	166.4	Building Area	382.1	Building Blocks	182.5	Building Area
1477.3	Building Area	83	Building Blocks	298.9	Building Area	99.9	Building Blocks	133.2	Building Area	381.6	Building Area	116.3	Building Area	1543.7	Building Area
929	Building Area	149.5	Building Blocks	315.8	Building Area	132.7	Building Blocks	99.3	Building Area	99.6	Building Blocks	365.1	Building Area	265.5	Building Area
231.8	Building Area	415	Building Blocks	83.1	Building Blocks	431.4	Building Blocks	182.5	Building Area	381.2	Building Blocks	165.7	Building Blocks	265.8	Building Area
265.9	Building Area	680.1	Building Area	132.5	Building Blocks	199.3	Building Area	331.6	Building Area	133.2	Building Blocks	99.4	Building Blocks	83.4	Building Blocks
231.9	Building Area	581.2	Building Area	282.4	Building Blocks	796.6	Building Area	1111.8	Building Area	332.3	Building Blocks	497.4	Building Blocks	83	Building Blocks
99.6	Building Area	149.7	Building Area	115.7	Building Area	199	Building Area	663.4	Building Area	199.3	Building Area	133	Building Area	564.2	Building Blocks
132.8	Building Blocks	149.4	Building Blocks	398.5	Building Area	1011.7	Building Area	647.4	Building Area	1294.3	Building Area	182.7	Building Area	149.4	Building Area
563.9	Building Blocks	99.6	Building Blocks	398.5	Building Area	448.3	Building Area	182.5	Building Area	597.6	Building Area	447.7	Building Area	265.5	Building Area
166	Building Area	149.4	Building Blocks	198.8	Building Blocks	115.9	Building Area	315.4	Building Area	182.8	Building Area	514.4	Building Area	99.6	Building Blocks
265.6	Building Area	116.1	Building Blocks	83	Building Blocks	132.4	Building Blocks	66.7	Building Area	348.3	Building Area	116.6	Building Area	697	Building Blocks
166	Building Area	99.6	Building Blocks	962.8	Building Blocks	166	Building Blocks	182.1	Building Area	132.8	Building Blocks	99	Building Blocks	1045.5	Building Area
99.7	Building Blocks	398.3	Building Blocks	149.6	Building Area	464.7	Building Blocks	99.8	Building Blocks	83	Building Blocks	232.3	Building Blocks	249.3	Building Area
149.3	Building Blocks	1028.9	Building Area	581.1	Building Area	298.5	Building Area	116.1	Building Blocks	398.2	Building Blocks	547.8	Building Blocks	397.9	Building Area
133.2	Building Blocks	564.3	Building Area	216	Building Area	298.9	Building Area	199.1	Building Blocks	132.8	Building Area	364.8	Building Area	82.8	Building Area
365.1	Building Blocks	199.1	Building Area	580.5	Building Area	232.4	Building Area	364.7	Building Blocks	1028.8	Building Area	132.7	Building Blocks	99.7	Building Blocks
281.7	Building Blocks	364.9	Building Blocks	265.3	Building Area	1211.7	Building Area	282.5	Building Area	365	Building Area	132.6	Building Blocks	182.6	Building Blocks
83	Building Area	99.8	Building Blocks	116.5	Building Area	398.6	Building Area	166.2	Building Area	83.4	Building Blocks	182.4	Building Blocks	99.7	Building Area
298.9	Building Area	198.6	Building Blocks	1692.7	Building Area	929.2	Building Area	215.7	Building Area	231.9	Building Blocks	166.1	Building Area	149.3	Building Blocks
597.9	Building Area	99.6	Building Area	99.7	Building Blocks	564.3	Building Area	99.8	Building Blocks	464.4	Building Blocks	547.6	Building Area	381.6	Building Blocks
216	Building Area	995.7	Building Area	448	Building Blocks	282.1	Building Area	83.4	Building Blocks	331.3	Building Blocks	198.6	Building Area	614	Building Area
99.5	Building Area	813.3	Building Area	165.9	Building Area	215.7	Building Area	116.1	Building Blocks	82.9	Building Area	99.4	Building Blocks	265.6	Building Area
99.6	Building Blocks	464.6	Building Blocks	249	Building Area	149.4	Building Area	381.9	Building Blocks	265.6	Building Area	481.3	Building Blocks	149.4	Building Blocks
415.3	Building Blocks	132.9	Building Blocks	946.4	Building Area	99.5	Building Blocks	215.5	Building Area	398.4	Building Area	199.3	Building Area	166	Building Blocks
99.6	Building Area	349	Building Area	182.5	Building Blocks	348.5	Building Blocks	797	Building Area	182.8	Building Blocks	663.8	Building Area	165.9	Building Blocks
1195	Building Area	215.3	Building Area	116.5	Building Blocks	431.8	Building Area	83.2	Building Area	730.4	Building Blocks	315.2	Building Area	232.3	Building Blocks
116.3	Building Area	1195.1	Building Area	530.9	Building Blocks	331.9	Building Area	497.7	Building Blocks	1194.4	Building Blocks	298.8	Building Area	647.2	Building Area
315.2	Building Area	730.5	Building Blocks	448	Building Area	149.4	Building Blocks	150	Building Area	415.2	Building Area	99.6	Building Blocks	398.4	Building Area
282.3	Building Area	116.2	Building Blocks	182.8	Building Area	82.7	Building Blocks	796.9	Building Area	498.2	Building Area	614	Building Blocks	1360.4	Building Area
133.1	Building Area	248.8	Building Area	597.4	Building Area	116.4	Building Blocks	99.3	Building Blocks	315.7	Building Area	215.7	Building Area	315.4	Building Blocks
199.1	Building Blocks	530.8	Building Area	116.1	Building Blocks	497.6	Building Blocks	298.7	Building Blocks	82.7	Building Blocks	846.4	Building Area	265.6	Building Blocks
199	Building Blocks	149.2	Building Area	99.6	Building Blocks	846.3	Building Area	348.4	Building Blocks	215.7	Building Blocks	265.4	Building Area	580.9	Building Blocks
