T1		T2		T3		T4		T5		T6		T7		T8	
149.2	Building Area	199.3	Building Area	248.8	Building Area	132.9	Building Area	215.7	Building Area	265.4	Building Area	149.2	Building Area	398.2	Building Area
365.2	Building Area	132.8	Building Area	713.8	Building Area	663.8	Building Area	348.4	Building Area	1394.1	Building Area	365.5	Building Area	132.5	Building Area
149.2	Building Area	547.7	Building Area	165.7	Building Area	232.4	Building Area	165.8	Building Area	398.3	Building Area	1062.3	Building Area	199.3	Building Area
132.9	Building Area	199.2	Building Area	149.5	Building Area	66.4	Building Area	232.2	Building Area	116.2	Building Area	116.2	Building Area	116	Building Area
215.5	Computer	215.9	Building Area	796.8	Building Area	414.7	Building Area	364.8	Building Area	813.3	Building Area	82.9	Building Area	166.1	Building Area
415.2	Computer	331.6	Building Area	99.4	Building Area	779.8	Building Area	166.1	Building Area	398.3	Building Area	149.1	Building Area	265.6	Building Area
464.5	Computer	315.3	Building Area	812.9	Building Area	597.3	Building Area	149.2	Building Area	531	Building Area	82.8	Building Area	1443.7	Building Area
99.3	Building Area	381.8	Computer	696.7	Building Area	447.9	Building Area	597.6	Building Area	149.5	Computer	133.1	Building Area	215.9	Building Area
99.5	Building Area	182.6	Computer	929.4	Building Area	564.5	Building Area	1377.5	Building Area	315.2	Computer	1045.3	Building Area	630.6	Building Area
99.5	Building Blocks	381.6	Computer	199.3	Computer	165.6	Building Area	763.3	Building Area	182.6	Computer	364.8	Building Area	99.8	Building Area
99.5	Computer	182.5	Building Blocks	82.9	Computer	198.7	Building Area	132.6	Computer	149.6	Computer	182.5	Building Area	149.4	Building Area
116.1	Computer	149.1	Building Blocks	165.9	Computer	199	Building Area	265.6	Computer	182.4	Computer	697	Building Area	166	Building Area
215.7	Building Blocks	281.9	Building Blocks	132.8	Computer	1062.1	Building Area	315.4	Computer	83.1	Computer	116.3	Building Area	398.3	Building Area
116.1	Building Blocks	199.5	Building Blocks	348.7	Building Area	547.7	Building Area	315.5	Computer	199.3	Building Blocks	82.9	Building Area	132.9	Building Area
82.9	Building Blocks	132.8	Building Blocks	149.5	Building Area	531	Building Area	149.5	Computer	83	Building Blocks	132.9	Building Area	132.6	Building Area
630.7	Building Blocks	83.5	Computer	265.5	Building Area	99.6	Computer	82.9	Building Blocks	198.8	Building Blocks	265.5	Building Area	580.6	Building Area
265.6	Building Blocks	199.1	Computer	99.1	Computer	265.5	Computer	132.8	Building Blocks	215.9	Building Blocks	199.1	Building Area	232.3	Building Area
182.4	Building Blocks	132.9	Building Area	398.4	Computer	215.8	Computer	165.8	Building Blocks	331.5	Computer	149.4	Building Area	132.7	Building Area
414.7	Building Area	248.7	Building Area	199.1	Computer	365.1	Computer	132.9	Building Blocks	199	Building Area	149.3	Building Area	348.6	Building Area
514.2	Building Area	497.7	Building Area	199	Computer	82.8	Computer	165.8	Building Blocks	448.2	Building Area	99.8	Building Area	265.7	Building Area
481.3	Building Area	116.4	Building Area	1045.6	Building Area	149.3	Building Blocks	132.6	Building Area	99.5	Building Area	182.4	Building Area	149.1	Building Area
116.1	Computer	481.3	Building Area	331.9	Building Area	132.7	Building Blocks	149.2	Computer	597.5	Building Area	1045.3	Building Area	149.6	Building Area
132.8	Computer	862.9	Building Area	165.9	Building Area	132.8	Building Blocks	83.1	Building Area	1593	Building Area	232.4	Building Area	82.9	Building Area
132.6	Computer	398.1	Computer	265.7	Building Area	249	Building Blocks	166	Building Area	365	Computer	663.6	Building Area	381.8	Building Area
199.1	Building Blocks	281.9	Computer	166.1	Building Area	182.8	Building Blocks	165.9	Building Area	182.6	Computer	315.5	Building Area	265.6	Building Area
530.8	Building Blocks	133	Computer	581.1	Building Area	381.7	Computer	282.3	Building Area	215.6	Computer	199.1	Building Area	149.4	Building Area
730	Building Area	215.6	Building Blocks	431.5	Building Area	166.4	Building Area	215.2	Computer	115.8	Building Area	182.4	Building Area	149.4	Building Area
199	Building Area	298.7	Building Blocks	282.1	Building Area	1095.5	Building Area	116	Computer	116.3	Building Area	282	Building Area	365.2	Building Area
531	Building Area	182.5	Building Blocks	182.9	Building Area	1709.3	Building Area	149.1	Building Area	331.8	Computer	232.5	Building Area	182.6	Building Area
165.8	Computer	198.9	Building Blocks	199	Building Area	116.2	Building Area	1045.2	Building Area	99.4	Building Area	215.6	Building Area	116.1	Computer
265.4	Computer	82.8	Computer	149.1	Building Area	199.2	Building Area	199.1	Building Area	165.8	Building Area	132.6	Building Area	215.9	Computer
365	Computer	248.9	Computer	182.7	Building Area	281.7	Computer	1145.1	Building Area	248.7	Building Area	199.4	Building Area	199.1	Computer
232.1	Computer	265.5	Building Area	132.6	Building Area	199.1	Computer	149.3	Building Area	116	Computer	547.8	Building Area	116	Computer
315.1	Computer	165.8	Building Area	315.3	Building Area	149.5	Computer	149.4	Computer	514.4	Computer	1161.8	Building Area	116.2	Building Blocks
298.6	Computer	248.9	Building Area	199.1	Building Area	199.1	Building Blocks	547.7	Computer	149.2	Building Blocks	116.2	Building Area	83	Building Blocks
331.8	Building Blocks	398.5	Building Area	497.9	Building Area	680.4	Building Blocks	199.2	Computer	249	Building Blocks	613.8	Building Area	132.9	Building Blocks
282	Building Blocks	232.5	Building Area	1161.5	Building Area	348.4	Building Blocks	215.6	Computer	215.7	Building Blocks	514.2	Computer	232.2	Building Blocks
232.3	Computer	498.2	Building Blocks	248.5	Building Area	265.3	Building Area	198.7	Building Blocks	912.8	Building Blocks	198.9	Computer	99.3	Computer
199.3	Computer	265.7	Computer	199.1	Building Area	116.1	Building Blocks	83	Building Blocks	298.7	Building Blocks	199.4	Computer	99.6	Computer
82.8	Building Blocks	132.6	Computer	166	Building Area	115.9	Building Area	265.4	Building Area	182.5	Building Area	165.8	Building Blocks	99.7	Building Area
265.4	Building Blocks	315.2	Computer	1244.8	Building Area	846.4	Building Area	199.2	Building Blocks	82.7	Building Area	116.2	Building Blocks	99.6	Building Area
381.9	Building Blocks	99.9	Computer	82.9	Building Area	198.7	Building Area	763.3	Building Blocks	149.2	Computer	166	Building Blocks	116	Building Area
564.1	Building Blocks	547.5	Computer	813.3	Building Area	149.4	Building Blocks	149.4	Building Blocks	348.8	Computer	398.4	Building Blocks	116.1	Building Area
514.3	Building Blocks	166	Computer	116.3	Building Area	165.5	Building Blocks	232.4	Building Blocks	182.1	Computer	431.1	Computer	99.5	Computer
248.8	Building Area	580.8	Building Blocks	1178.5	Building Area	315.3	Computer	165.8	Computer	132.4	Computer	199.3	Building Area	83.1	Computer
82.8	Building Area	149.4	Computer	332.1	Building Area	282.1	Building Area	149.4	Building Area	99.5	Building Blocks	215.7	Building Area	116.2	Building Area
82.4	Building Area	199.3	Computer	481.1	Computer	248.8	Building Area	232.4	Building Blocks	149.3	Building Blocks	265.4	Computer	165.7	Building Area
132.6	Computer	281.8	Building Blocks	132.5	Computer	232.6	Building Blocks	165.8	Building Blocks	116.2	Building Blocks	83.3	Building Area	199	Building Area
149.3	Computer	99.7	Building Blocks	265	Computer	165.8	Building Blocks	115.9	Computer	481.4	Building Blocks	431.5	Building Area	182.3	Building Area
132.8	Building Area	166.1	Building Blocks	132.6	Computer	132.7	Building Blocks	199.2	Computer	132.8	Building Blocks	265.5	Building Area	132.9	Building Area
199.3	Building Area	481.3	Building Blocks	165.8	Computer	265.2	Building Blocks	348.3	Building Blocks	199.2	Building Area	149.6	Building Area	99.3	Building Area
166	Building Area	348.5	Computer	132.6	Computer	282.2	Computer	298.7	Computer	332.1	Building Area	730.3	Building Area	465.1	Building Area
1311.1	Building Area	149.6	Building Area	149.1	Building Blocks	166	Building Blocks	166	Building Blocks	99.6	Computer	248.8	Building Area	198.9	Building Area
564.3	Building Area	116.2	Computer	298.9	Building Blocks	265.4	Building Blocks	198.7	Building Blocks	232.4	Computer	82.5	Building Area	298.7	Building Area
149.5	Building Area	82.8	Building Area	132.8	Building Blocks	83.1	Building Blocks	149.2	Building Blocks	199.2	Building Blocks	730.1	Computer	1078.6	Building Area
99.5	Computer	182.5	Building Area	597.6	Building Blocks	315.3	Computer	398.1	Building Blocks	99.5	Building Blocks	165.5	Computer	431.5	Building Area
132.7	Building Area	929.8	Computer	365.3	Computer	165.6	Building Blocks	381.9	Building Blocks	232.6	Computer	133.2	Building Area	116.2	Computer
1294.3	Building Area	149.4	Building Area	99.8	Building Area	149.5	Building Blocks	614	Building Area	132.8	Building Blocks	149.5	Building Area	215.6	Computer
331.9	Building Area	232.3	Computer	713.4	Building Area	166	Building Blocks	166	Computer	464.7	Building Blocks	99.6	Building Blocks	132.8	Computer
1178.4	Building Area	182.4	Building Area	962.5	Building Area	597.5	Building Blocks	149.2	Computer	83	Building Area	132.5	Building Blocks	182.3	Computer
83.1	Building Area	133.1	Building Area	166	Computer	116.2	Building Area	82.7	Building Blocks	414.9	Building Area	780	Building Blocks	149.6	Computer
348.6	Computer	199.3	Computer	249	Computer	132.9	Building Area	365	Computer	99.5	Computer	132.6	Building Blocks	82.9	Building Blocks
1360.9	Computer	265.6	Computer	232.4	Computer	165.8	Building Area	497.9	Building Blocks	581.1	Building Area	215.9	Building Blocks	132.6	Building Blocks
282.2	Building Area	232	Computer	116	Computer	132.9	Computer	232.3	Building Blocks	99.7	Computer	265.7	Building Blocks	166.2	Building Blocks
199.1	Computer	83.1	Building Blocks	149.5	Building Blocks	115.8	Computer	132.8	Building Blocks	99.5	Computer	398.3	Building Blocks	166.2	Building Blocks
133	Computer	82.8	Building Blocks	215.7	Building Blocks	116.2	Computer	165.9	Computer	298.6	Building Area	82.7	Building Blocks	248.9	Building Blocks
415	Computer	215.8	Building Blocks	315.3	Building Blocks	132.9	Computer	215.7	Computer	99.4	Building Area	281.9	Computer	166.1	Building Blocks
282	Computer	149.4	Building Blocks	215.9	Computer	182.6	Building Blocks	132.8	Building Area	415	Building Area	83.1	Computer	364.9	Building Blocks
646.7	Computer	215.7	Building Blocks	99.9	Building Area	730.1	Building Blocks	331.9	Building Area	82.9	Computer	249.1	Building Blocks	298.4	Computer
149.3	Computer	265.3	Computer	99.7	Building Area	132.8	Computer	83	Building Area	879.6	Computer	99.7	Building Blocks	99.7	Building Area
530.7	Computer	614	Building Area	116.2	Building Area	1344.2	Building Area	331.9	Building Area	116.2	Building Area	215.6	Building Blocks	464.7	Building Area
182.5	Building Area	431.6	Building Area	149.4	Computer	215.4	Computer	1559.9	Building Area	265.7	Building Area	99.5	Computer	497.9	Computer
82.9	Building Area	464.6	Building Area	83.1	Computer	132.9	Computer	182.5	Building Area	298.5	Computer	99.3	Computer	182.5	Building Area
298.9	Building Area	846.3	Building Area	199.2	Computer	232.6	Building Area	548	Building Area	232.3	Computer	265.6	Building Blocks	248.9	Building Area
216	Building Area	415.3	Computer	165.7	Computer	165.7	Computer	348.5	Building Area	232.5	Computer	431.6	Building Blocks	82.6	Building Area
746.9	Building Area	514.5	Building Area	166.2	Computer	99.4	Building Area	431.5	Computer	216	Building Blocks	265.7	Building Blocks	199.1	Building Area
348.3	Building Area	132.7	Building Area	165.8	Building Area	448.4	Building Area	198.7	Computer	165.8	Building Blocks	365	Computer	82.9	Building Area
115.9	Computer	215.5	Computer	348.7	Building Blocks	83.1	Building Area	199.2	Computer	614.2	Building Blocks	165.8	Building Area	365.2	Computer
1161.6	Building Area	248.8	Computer	132.9	Building Blocks	215.8	Building Area	149.5	Building Blocks	215.9	Building Blocks	332	Building Area	248.9	Computer
398.2	Building Area	249	Computer	248.6	Computer	132.9	Building Area	132.8	Building Blocks	149.3	Building Blocks	298.8	Building Area	116.1	Computer
99.9	Building Area	315.4	Computer	149.5	Building Blocks	166	Building Area	166.1	Building Blocks	763.2	Building Area	133.2	Building Area	215.9	Building Blocks
182.3	Building Area	149.5	Computer	116.2	Building Blocks	165.7	Building Area	182.4	Building Blocks	298.5	Building Area	564.1	Building Area	182.2	Building Blocks
265.5	Building Area	149.4	Building Blocks	83	Building Blocks	332.2	Building Area	149.1	Computer	630.6	Building Area	232.2	Building Area	166.2	Building Blocks
2788	Building Area	132.9	Building Blocks	99.6	Building Blocks	1592.8	Building Area	215.8	Computer	66.8	Building Area	66.4	Computer	182.5	Building Blocks
729.5	Building Area	232	Building Blocks	165.9	Building Blocks	165.8	Building Area	298.8	Computer	912.9	Building Area	464.9	Computer	149.4	Building Blocks
149.3	Building Area	166	Building Blocks	332.1	Computer	116.3	Computer	862.8	Building Blocks	248.9	Building Area	116	Building Blocks	249.1	Building Blocks
166	Building Area	564.2	Building Blocks	199.5	Building Area	365.3	Computer	166	Building Blocks	1245	Building Area	149.3	Building Blocks	265.2	Computer
132.6	Building Area	281.8	Building Blocks	298.5	Building Area	182.5	Computer	564.5	Building Blocks	448.5	Computer	315.4	Building Blocks	365	Building Area
99.7	Building Area	166	Building Blocks	249.1	Computer	215.8	Computer	215.7	Building Blocks	282.1	Computer	365.2	Building Blocks	99.5	Computer
1576.5	Building Area	464.7	Building Area	265.2	Computer	298.8	Building Blocks	165.8	Building Area	166.2	Computer	414.9	Computer	298.9	Computer
149.1	Building Area	879.2	Building Area	149.5	Computer	165.7	Building Blocks	846.6	Building Area	99.6	Building Blocks	232.2	Building Blocks	132.6	Building Blocks
282.1	Building Area	182.8	Computer	99.4	Building Blocks	182.7	Building Blocks	99.5	Building Area	99.6	Building Blocks	166	Building Area	116	Building Blocks
315.2	Building Area	199.1	Computer	115.8	Building Blocks	331.9	Building Blocks	298.9	Building Area	215.9	Building Blocks	431.5	Building Area	464.4	Building Blocks
99.3	Building Area	216	Computer	232.3	Building Blocks	132.7	Building Blocks	248.9	Building Area	331.5	Computer	182.6	Computer	116.2	Computer
215.8	Building Area	132.7	Building Area	82.9	Building Area	116.1	Computer	696.9	Building Area	912.9	Building Area	746.9	Building Area	265.5	Building Area
165.9	Building Area	166.1	Building Area	232.4	Building Area	348.5	Computer	99.4	Building Area	116.3	Computer	232.4	Building Area	1145.3	Building Area
166.1	Building Area	796.7	Building Area	115.7	Computer	99.6	Building Area	116.1	Computer	298.6	Computer	132.8	Building Area	531	Building Area
448.2	Building Area	149.6	Building Area	149.2	Computer	149.4	Building Area	149.2	Computer	165.6	Computer	1029	Building Area	99.9	Building Area
198.9	Building Area	149.6	Building Area	713.6	Building Area	365	Building Area	215.9	Computer	199.3	Computer	83.2	Computer	365.2	Building Area
82.6	Computer	215.8	Building Area	614.2	Building Area	597.5	Building Area	166	Computer	133	Building Blocks	348.4	Computer	796.5	Building Area
199	Computer	248.9	Building Area	149.3	Building Area	2356.7	Building Area	497.8	Computer	116.4	Building Blocks	99.5	Building Area	248.8	Computer
397.9	Computer	381.6	Building Area	414.7	Building Area	215.9	Building Blocks	165.9	Building Blocks	332.2	Building Blocks	165.9	Computer	298.5	Computer
282.3	Computer	896.4	Building Area	680.5	Building Area	182.3	Building Blocks	83	Building Blocks	232.2	Building Area	83.1	Computer	215.8	Computer
282.1	Computer	82.6	Computer	182.2	Building Area	83	Building Blocks	215.7	Building Blocks	1244.7	Building Area	398.3	Building Blocks	116.2	Computer
132.9	Computer	298.9	Computer	166	Building Area	132.8	Building Blocks	132.5	Building Area	248.8	Computer	863.1	Building Blocks	116.2	Building Blocks
149.1	Building Blocks	348.6	Computer	99.2	Computer	116.2	Computer	846.5	Building Area	182.7	Computer	82.9	Building Area	132.7	Building Blocks
99.3	Building Blocks	166.2	Computer	116.1	Computer	199.3	Computer	132.9	Computer	182.6	Computer	1958.1	Building Area	182.5	Building Blocks
165.8	Building Blocks	99.6	Building Blocks	232.1	Computer	116.2	Building Area	231.9	Computer	265.3	Building Blocks	166	Building Area	265.6	Building Blocks
165.9	Building Blocks	232.5	Building Blocks	199.3	Computer	497.7	Building Area	132.7	Computer	248.9	Building Area	1078.9	Building Area	331.9	Building Blocks
149.4	Building Blocks	133.1	Building Blocks	166.1	Building Blocks	166.3	Computer	199.4	Computer	116	Building Area	398.3	Computer	1726	Building Area
132.8	Building Blocks	265.4	Building Blocks	149.1	Building Blocks	464.4	Computer	182.6	Computer	99.4	Building Area	165.7	Computer	282	Building Area
99.2	Computer	232.4	Computer	165.8	Building Blocks	149.1	Computer	663.7	Building Blocks	846.4	Building Area	166.1	Computer	381.9	Building Area
331.9	Computer	116.1	Building Area	464.7	Building Blocks	149.4	Computer	132.9	Building Blocks	132.8	Computer	166	Building Blocks	1560	Building Area
116.2	Building Blocks	813.2	Building Area	332	Computer	630.8	Building Blocks	365.1	Building Area	182.8	Computer	99.7	Building Blocks	1128.6	Building Area
165.9	Building Blocks	132.9	Computer	182.4	Building Area	116	Building Area	149.7	Building Area	99.9	Computer	149.2	Building Blocks	115.7	Building Area
166.1	Building Blocks	249.1	Computer	1410.5	Building Area	1692.9	Building Area	1095.3	Building Area	282.3	Computer	165.7	Building Blocks	199.1	Building Area
265.5	Building Blocks	199.1	Computer	232.6	Building Area	116	Building Area	1145	Building Area	182.4	Computer	995.5	Building Area	630.8	Building Area
215.5	Building Blocks	232.1	Computer	447.7	Building Area	1078.5	Building Area	199.1	Computer	165.6	Computer	132.7	Computer	99.3	Building Area
99.9	Building Area	680.6	Building Blocks	82.9	Computer	149.4	Building Area	332.3	Computer	133.1	Building Blocks	166.1	Computer	215.7	Building Area
149.3	Building Area	630.5	Building Area	132.8	Computer	82.8	Computer	248.9	Computer	132.7	Building Blocks	199	Computer	248.9	Building Area
116.3	Building Area	929.4	Building Area	149.4	Building Area	165.9	Computer	381.6	Computer	580.9	Building Blocks	149.1	Computer	497.8	Building Area
149.5	Computer	83.5	Building Area	1062.3	Building Area	165.8	Computer	248.6	Building Blocks	265.4	Building Area	165.6	Building Blocks	332.3	Building Area
149.2	Computer	99.6	Computer	232.1	Building Area	182.3	Computer	99.8	Building Blocks	498.1	Building Area	331.8	Building Blocks	165.9	Building Area
182.5	Building Area	166	Computer	99.4	Building Area	132.8	Computer	116.1	Building Blocks	149.5	Computer	1908.6	Building Area	249	Building Area
149.5	Building Area	298.8	Building Area	199.2	Building Area	248.8	Building Blocks	99.6	Building Blocks	514.4	Computer	1476.7	Building Area	215.6	Building Area
99.7	Building Blocks	199.4	Computer	116	Building Area	116.2	Building Blocks	398.3	Computer	99.3	Building Area	248.7	Computer	962.5	Building Area
132.6	Building Blocks	83	Computer	99.7	Computer	779.9	Building Area	116	Computer	580.8	Building Area	115.9	Building Area	215.9	Building Area
481	Building Blocks	149.4	Computer	133	Computer	149.6	Computer	116.4	Building Area	464.6	Building Area	381.9	Computer	182.7	Building Area
182.6	Building Blocks	83.4	Building Blocks	99.6	Computer	414.7	Building Area	448	Building Area	199.1	Building Area	215.8	Computer	149.2	Computer
199.5	Building Area	149.6	Building Blocks	149.3	Computer	199.3	Building Area	182.8	Building Blocks	248.6	Building Area	165.9	Building Blocks	249	Computer
1344.3	Building Area	249.1	Building Blocks	414.6	Computer	199.2	Building Area	182.5	Building Blocks	149.4	Building Blocks	116.3	Building Blocks	166	Computer
148.9	Building Area	448	Building Area	132.6	Building Blocks	514.2	Computer	497.7	Building Blocks	99.7	Building Blocks	166	Building Blocks	116.4	Computer
398.3	Computer	116.2	Building Area	116.1	Building Blocks	166.2	Computer	149.4	Building Blocks	713.7	Building Blocks	132.9	Building Area	132.6	Building Blocks
149.4	Building Area	364.8	Building Area	132.7	Building Blocks	116.1	Computer	946	Building Blocks	249	Building Area	912.9	Building Area	83.3	Building Blocks
1112.1	Building Area	99.4	Computer	149.1	Building Blocks	149.4	Building Blocks	215.2	Computer	1061.9	Building Area	331.9	Building Area	199.1	Building Blocks
315.2	Building Area	99.5	Computer	365.1	Building Blocks	83	Building Blocks	249	Computer	381.7	Building Area	149.2	Building Area	199.1	Building Area
315.4	Building Area	99.5	Computer	315.2	Computer	381.7	Building Blocks	647.3	Computer	216	Building Area	497.7	Building Area	265.5	Building Area
232.3	Building Area	116.1	Building Area	149.4	Building Area	149.4	Building Blocks	165.9	Building Area	116.1	Computer	249	Building Area	597.5	Building Area
382	Building Area	298.8	Building Area	1095.4	Building Area	149.2	Building Blocks	99.5	Building Area	83.1	Computer	265.3	Building Area	464.7	Computer
199.1	Building Area	82.8	Computer	331.9	Computer	547.8	Building Blocks	166.1	Computer	132.4	Computer	166.2	Building Area	116.5	Computer
348.6	Building Area	82.9	Computer	132.8	Computer	530.9	Building Blocks	99.6	Computer	232.2	Computer	282	Computer	166	Computer
83	Computer	664	Building Area	199.2	Computer	232.3	Building Blocks	182.7	Computer	182.9	Computer	232.1	Computer	132.9	Building Blocks
132.7	Computer	198.5	Building Area	149.1	Computer	265.8	Building Area	581	Building Area	630.8	Building Blocks	165.8	Computer	99.6	Building Blocks
