Participant	P3
T1	CCBBBCAAACCCCBBAAAAAAAACCCBBBBCCAAAAAAACCCBBBBAAACCCCBBBBBBACCCCBBAACCCBAAAAAAACCCCBBBBAACCCCBBCAACCCCBBBACCCCBBBACCCCBBCCAAAACCCCBBACCAACCAACCCCCBBABCAAACCCCCCCCCBBBCCCAACCCBBBCACBAAAAACCCBAACACCCCCAAAAAAAACCCCCCCCCCCCCCCAAWWWWWC
T2	BBBBAAAACCCCBBBBAACCCCBBAAAACCAAAAAAAAAACCCBBBCCCAAACCCCCCCCCBBCACCCCBBCCCBAAAAAACCCCBBBCAACCCCBBACCCBBBCCACCCBBCAACCCBBBCAACCCBBCAACCCCBBCAACCCCCBBBBBAAAAACCCACCAACCCCAAAAAAAAAAAWWC                                                
T3	CBBBBCAACCBBAAAACCCCBBBAAAAAAAAAAAAAACCCBBBBCAAAAAACCCCBBBCCCBBAACCCBAAAACCCBBBACCCCBBAACCCCBBWCCACACCCCBBACCCBBAAAACCCCBBBCAAACCCCBBCCAAAACCCBBCCAAAACCCBACCCAAAAAAWCCCCWB                                                           
T4	BBBBCCAACCBCCBBAAAACCCBBAAAAAAAAAACCCCBBAAAACCCCCCBBBCCBACCCBAAAAACCCBBAAAACCCBBACCCBBBBCCBBACCCCBBBAACCBBAAACCBAAACCCBBACCCAACCCBBAAAACCCAAAAAAAAAAAAAACCCCCWC                                                                       
T5	CBBBBBACCCBCAAAAAAACCCBBAAAAAAAAAAAAAAACCCCBBBCCAAAACCCBBBBBBCCBBCCCCAAAAAAACCCCBAACCCCBBACCBBACCCBBBACCCBBAAAACCCCCBBACCCAABCCCCBBCAAAACCCCBCCAAAAAAACCCBAAAAAAAAAAAAWCCCCWC                                                         
T6	BAACBAAAAAACBCBBAAAAAAAACCCBBBBBAAAAAAAAAAAAAACCCBBCCCBBBCABAAACCCBBAAAAAACCCCBBAACCCBBBCACCCBBACCCBBCAAAAAACCBBCAAACCCCBBCAAAACCBBCAAAAACCCBACCCAAAAWCCCWC                                                                           
T7	BBBBCAABBBCCCCAAAAABCCCAAAAAAAACCBBAAAAAACCCBBCCCBBACCCBAAAAACCCBBBAAAACCCBBAACCCBBBCCACCCBBACCCBBBAAAAACCCBBBBAACCBBAAACCBCCCCAAABCCCCCAACCAAAACCCCWC                                                                                
T8	BCCACCCBBAAAABBAAAAAAAAAACCCCCBBBBAAACCCCBBCBBCCBCCAAAACCCBACCCBBACCCBBAACCCBBACCBBBAAACCCBBBAAACCCBBAAACCBBAAAAAAACCAAAAAACAACCCCCAAAAAWWCCWB                                                                                        
T9	BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBAAABBBAAAAAAAAAAAAABBBBBABBAABBBBAABBBBAABAAAABBBBAAAAABBBAAABBAAABBAAAABBBAAAABBBBBAABBAAABBBAAAAABBAAAAAAAAAAAAAAAAAACCAAA                                                              
