Participant	P15
T1	CCCCCCBBBBCCBCCCCCCCCCCCBBBBBBBBBBACBBBBAABBBBAAACCBBBAAAAAAACCCCCCAAAABBCBBAAAAAAAAAAAAAAAAABBCBAAAAAAACCCCCCCBBBBBBBBBBBBBCBBAAACAAAAACCCCCBBACCCCCCBBBBBBBBBAACCCCCCBBBBBBCCACCCCBBBBBCBBACCAAAAACCCCCBBBBAAAAAAACCCCBBACCCCCCCBBACCCCBAACCCBBBBCCBBBCAACAAAAAAACCCAACCCBBBCCCAAABBAAACCCCCBBBBBBACCCCCCBBBCCBBAACCCCCCBBBBACAACCCCCCAACCCCAAAAAAAAAACCCCCCAACWC                                                                                                                                                                                                             
T2	CCCBBBBBBBCCCACCBBBBBBBBBBBBBCCBBBCCBCAAAAAACCCCBBCBBAAACAAAAAAAAAAACAAAACCCCBBBBBCCCCCACCAAAACCCBBBCCAACCCCBBBBBBBCCAACCCBBBCCCAAAAABBBBAACCCCBBBBACCCCBBBACCCBBACCCCBBBBBBBCAAAAAAAACCCCBBBCABAAACCCCCBBBBCCCAACCCCBBBBBAACCCCCBBBAACCCCCCAAAAACCCCAAAACCCWC                                                                                                                                                                                                                                                                                                                  
T3	CCCBBBBBCAAAACCCBBBBCCABBAAAACCCCACBBBBBCCAAAAAAAAAAAAAAAAACCCCCBBBBBBCCCCAACBBACCCCCBBBAACCCCBBBAACCCBBBBBAAAAACCCCCBBBBBBAACCCCBBACCCBBBBBCACCBBBBAACCCBBBBBCBBBAAAAAACCCCBBBBAAAAAAAAACCBBBCAACCCBBBBCAACCBBACCAAAAAAACCCAAAWWCCCCCWC                                                                                                                                                                                                                                                                                                                                        
T4	CBBBBCCAACCCBBBCABBBCAAACCBBBCAACCCAAACAAAAAAAAACCCCBBBCCAAAACCCCBACCCCBBBBBAACCBBCCAAAACCCCBBBBAACCCCBBAACCCBACCCBBBACCBBBBBBCAAACAACCCBBBCCAABBCBBAAACCCCBBBCACCCBBBCCAAACCBBBAAAAAAAAAAAAAAAACCCCCAAAAAACCCCCCCAAAAAAAAAAAAAAAAAWC                                                                                                                                                                                                                                                                                                                                           
T5	CBBBBCCAAAACCCCBBBCCAAABBAACCBBBBBCCAAAAAAAAAAAACCCBBBBBBCCAAAACCCCCBBBCCCCCCBBBBAACCCCBBCAAACCCCBBBAACCCBBBACCCBBBACCBBAACCBBBBCAAAAAAACCCCBBBBBCAAAACAAACCCACCCCAAAAACCAAAAAAAAAAACCBBBCCAAACCCBBBCBBACCCCBBBACCCCCCAAAAAAAAACCCCWAAAWC                                                                                                                                                                                                                                                                                                                                       
T6	CBBBBBCCCAACCCCBBBBABBBBBCCBBBCCAAACCBBBCCAAAAAAAAAAAAAAAAAACCCCBBBCCAAAACACCCCCBBBBACCCCBBBBBBBBAACCCCBBBBCAAACCCBBBBAACCCCBBACCCCCBBBBAACCCCBBAAACCBBCBBCAAAAAACCCCCBBBBAAABBACCCBBBBBACBBBCCBAAACCCBBBABBAAAACCCCCCWAAAAAAAWC                                                                                                                                                                                                                                                                                                                                                
T7	CBBBCCAAACCCCBBBBBCCBAAACCAACCBBCBAAAAAAAAAAAAAAAAAAAACCCBBBBBAAACCAAACCCCCBBBACCCBBBBBAACCCBBBBCCAAAACCCBBBBBAACCBBBBBAACCCBBBAACCACBBBBBACCCCBBBBCCAAAACCBBBCCAAACCCBBBBCBBACCBBBCCBBBBAAACCCBBBAAACCCAAAAAAAAAAAAAWWWCCCCCWC                                                                                                                                                                                                                                                                                                                                                 
T8	BBBCCAACCBBBBBCAAACCBBAAAAAAAACAACCCCBBAAAAACCCCBBBACCBBBBBBCCAACCBBBAACACCBBBBAAAAACCCBBBBAABBBBAACCCBBCCCBBBAACCCBBBBBCCAAAACCBBBBAAACACCBBBBBCAACCCBBBBCBBAACCCBBACCCAAAAACCAAWWB                                                                                                                                                                                                                                                                                                                                                                                            
T9	BBBAAABBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBAAAAAAAAAAAAAAAAAABBAAAABAAAAABBBAABBBAAAAAAAAAAAAAAAAAAAAAAAAAABBAAAAAAAAAAAABBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBAABBBBBBBBBBBBBBBAAAAAAABBBBABBBBBBAAABBBBAAAABBAAAAAAAABBBBBBBBBBBABBBAABBBBBBBBBABBBBBAAABBBAAABBBBAAABBBAAAAAAABBBBBBBAAAAAAAAAAABBBBBBAAAAAAAAAABBAAAAAAABBBBBBBBBBBBAAAABBBBBABBAABBBBAABBBBBBBBBBBABBBAABBBABBAAABBAABBAAAAAAAAAAABBBAAAAAAABBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBAAABBBBBBBBAAAABBBBAABBBBAAAAAAAAAAAAAAABAAAAAAABBBBBAAAAABBAAAAAAAAAAAABBBAAABBBBBBBBBAAAAAAABBAAAAAAAAAAAAAAAAABBBBAAAAAAAAA
